"Nome completo";"Apelido";"Email";"Telefones";"CPF";"Administrador";"Possui agenda";"Data de nascimento";"Status";"Faz Lançamento PAT";"Código de identificação";"Data Inicio";"Forma relação profissional";"Função"
"021 bLOw da vez";"021 bLOw da vez";"leontine194@uorak.com";"(51) 99146-0822";"64999956659";"Não";"Não";"";"Inativo";"Sim";"0021";"";"";""
"25 - Leila Gama do Santos";"25 - blow da vez";"leilagama40s@gmail.com";"(85) 98976-5653";"00224811339";"Não";"Sim";"12/02/1982";"Ativo";"Sim";"0025";"10/11/2025";"";"Cabeleireiro(a)"
"26 - Edineuza Gomes Rodrigues Costa";"26 - blow da vez";"costaedineuza79@gmail.com";"(85) 99277-1400";"41630785334";"Não";"Sim";"18/01/1972";"Ativo";"Sim";"0026";"10/11/2025";"";"Cabeleireiro(a)"
"27 - Samara de Sousa da Silva";"27 - blow da vez";"samaramia79@gmail.com";"(85) 99988-5614";"82101728320";"Não";"Não";"17/07/1979";"Inativo";"Sim";"0027";"10/11/2025";"";"Cabeleireiro(a)"
"28 - Rebeca Ferraz Henrique";"28 - blow da vez";"rebecaferraz59@gmail.com";"(85) 99242-5577";"73655449372";"Não";"Não";"25/09/1976";"Inativo";"Sim";"0028";"10/11/2025";"";"Cabeleireiro(a)"
"29 - Leiviane Gonçalves Lima Pinheiro";"29 - blow da vez";"2021leiviane@gmail.com";"(85) 99189-6403";"04874333354";"Não";"Sim";"23/11/1991";"Ativo";"Sim";"0029";"10/11/2025";"";"Cabeleireiro(a)"
"30 - Lismira Ribeiro";"30 - blow da vez";"lismirasou@cloud.com";"(85) 99602-3184";"07555283360";"Não";"Não";"10/07/1995";"Inativo";"Sim";"0030";"10/11/2025";"";"Cabeleireiro(a)"
"31 - Daiana Nascimento Martins";"31 - blow da vez";"natalienascimento206@gmail.com";"(85) 99115-7454";"65516370353";"Não";"Sim";"11/06/1983";"Ativo";"Sim";"0031";"10/11/2025";"";"Cabeleireiro(a)"
"32 - Gerlandia Gomes";"32 - blow da vez";"gerlandia-gomes@hotmail.com";"(85) 98528-7751";"75160064320";"Não";"Não";"04/08/1975";"Inativo";"Sim";"0032";"10/11/2025";"";"Cabeleireiro(a)"
"33 - Ana Kelly Martins Cavalcante";"33 - blow da vez";"kellymartins3181@gmail.com";"(85) 99209-0462";"01560554304";"Não";"Sim";"10/09/1987";"Ativo";"Sim";"0033";"10/11/2025";"";"Cabeleireiro(a)"
"34 - Maria Josilene Costa Barbosa";"34 - blow da vez";"mjosibarbosa52@gmail.com";"(85) 98892-3597";"62650742372";"Não";"Sim";"28/05/1983";"Ativo";"Sim";"0034";"10/11/2025";"";"Cabeleireiro(a)"
"35 - Regilene Nascimento de Oliveira";"35 - blow da vez";"regileneoliveira939@gmail.com";"(85) 99129-4992";"03920853300";"Não";"Sim";"06/04/1988";"Ativo";"Sim";"0035";"10/11/2025";"";"Cabeleireiro(a)"
"36 - Maria Alessandra da Silva Lima Felipe";"36 - blow da vez";"bgbbad9@gmail.com";"(85) 99831-4224";"43726917349";"Não";"Sim";"31/05/1976";"Ativo";"Sim";"0036";"10/11/2025";"";"Cabeleireiro(a)"
"37 - Rozeana Alves Sa";"37 - blow da vez";"roseanasa64@hotmail.com";"(85) 99608-8858";"00578968363";"Não";"Sim";"12/01/1983";"Ativo";"Sim";"0037";"10/11/2025";"";"Cabeleireiro(a)"
"38 - Ivoneide Rodrigues Nascimento";"38 - blow da vez";"nivoneide07@gmail.com";"(85) 99178-8199";"62758500353";"Não";"Sim";"01/09/1975";"Ativo";"Sim";"0038";"10/11/2025";"";"Cabeleireiro(a)"
"39 - Josydel Ferreira de Azevedo";"39 - blow da vez";"delzinhazevedo@gmail.com";"(85) 98878-1322";"84870176300";"Não";"Sim";"27/06/1979";"Ativo";"Sim";"0039";"10/11/2025";"";"Cabeleireiro(a)"
"40 - Maria Ana Clea dos Santos Sampaio";"40 - blow da vez";"esmeraldasampaioarte@gmail.com";"(85) 98566-1493";"65951409349";"Não";"Não";"29/10/1981";"Inativo";"Sim";"0040";"10/11/2025";"";"Cabeleireiro(a)"
"41 - Karina Romualdo Lima";"41 - blow da vez";"karinaimports1510@gmail.com";"(85) 99906-7976";"88208141372";"Não";"Sim";"15/10/1979";"Ativo";"Sim";"0041";"11/11/2025";"";"Cabeleireiro(a)"
"42 - Mariana de Almeida Moreira";"42 - blow da vez";"marimoreira1918@gmail.com";"(85) 8616-8443 / (85) 99186-4657";"06805611377";"Não";"Não";"10/05/1995";"Inativo";"Sim";"0042";"11/11/2025";"";"Cabeleireiro(a)"
"43 - Andrea Muniz";"43 - blow da vez";"andreamunizbeauty@gmail.com";"(85) 98821-5775";"68823169372";"Não";"Sim";"";"Ativo";"Sim";"0043";"11/11/2025";"";"Cabeleireiro(a)"
"44 - Laurinda dos Santos Feitoza";"44 - blow da vez";"laurasantoslaura29@gmail.com";"(85) 99859-8259";"87009269300";"Não";"Sim";"21/07/1975";"Ativo";"Sim";"0044";"12/11/2025";"";"Cabeleireiro(a)"
"46 - Dejailde Bernardo da Silva";"46 - blow da vez";"silvia007008@gmail.com";"(85) 99663-0393 / (85) 9424-5008";"65412141315";"Não";"Sim";"09/01/1981";"Ativo";"Sim";"0046";"13/11/2025";"";"Cabeleireiro(a)"
"47 - Cristiane Lima";"47 - Blow da vez";"chrisprocopiolima@hotmail.com";"(85) 98791-1940";"79624707391";"Não";"Não";"";"Inativo";"Não";"Não faz lançamento PAT";"17/11/2025";"";"Esteticista"
"48 - Maria Eleni Batista Felix dos Santos";"48 - blow da vez trainee";"felixeleni24@gmail.com";"(85) 99156-0941";"74417371334";"Não";"Sim";"20/02/1976";"Ativo";"Sim";"0048";"27/11/2025";"";"Cabeleireiro(a)"
"Ana Carolina Alcazar Pellegrino";"Carolina Pellegrino";"fortaleza@blowescovaria.com.br";"(85) 99139-4545";"21365453880";"Sim";"Não";"";"Ativo";"Não";"Não faz lançamento PAT";"";"";""
"Clubes Lojas";"Clube Lojas";"clube@meublow.com.br";"(19) 0000-0000 / (11) 99999-9999 / (51) 99146-0822 / (51) 00000-0000";"24371333990";"Não";"Não";"";"Ativo";"Não";"Não faz lançamento PAT";"";"";""
"Elaine Cristina Schulz";"Elaine";"elainecschulz@gmail.com";"(85) 98852-1404";"91884730078";"Sim";"Não";"";"Ativo";"Não";"Não faz lançamento PAT";"";"";""
"Gabrielle Bernardon";"Gabrielle Bernadon - Franqueadora";"administrativo@espacodellas.com";"(51) 99252-5508 / (11) 99999-9999";"00983577005";"Sim";"Não";"19/11/1985";"Ativo";"Não";"Não faz lançamento PAT";"";"";""
"Juliana Carvalho";"Juliana Carvalho Franqueadora";"julianacarvalho@meublow.com.br";"(51) 99140-3581 / (51) 99999-9999 / (11) 99697-3787";"01007906073";"Sim";"Não";"14/08/1904";"Ativo";"Não";"Não faz lançamento PAT";"";"";""
"Júnior Leite";"Júnior";"juniorlt700@gmail.com";"(85) 98997-1968";"00675209366";"Sim";"Não";"27/02/1984";"Ativo";"Não";"Não faz lançamento PAT";"01/11/2025";"";"Gerente"
"Justine Strube";"Justine Strube";"justine@meublow.com.br";"(51) 99146-0822 / (11) 99999-9999 / (51) 9914-6082";"01495573028";"Sim";"Não";"04/04/1988";"Ativo";"Não";"Não faz lançamento PAT";"";"";""
"Maiara de Moura Silva";"Maiara de Moura";"maiara.silva@sou.faccat.br";"(51) 99552-0016";"01202259057";"Sim";"Não";"29/12/1999";"Ativo";"Não";"Não faz lançamento PAT";"";"";""
"Maria Leticia Silva oliveira";"Leticia";"leticia162039@gmail.com";"(85) 98899-7630";"61095055364";"Não";"Não";"06/02/2004";"Ativo";"Não";"Não faz lançamento PAT";"10/11/2025";"CLT";"Recepção"
"Qual Sistema - Integração 2 API";"QualSistema2API";"trunks-unwed-macaw@duck.com";"(48) 4042-6782";"72623500053";"Sim";"Não";"";"Ativo";"Não";"Não faz lançamento PAT";"";"";""
"Qual Sistema - Integração Trinks";"Qual Sistema - Integração Trinks";"qualsistema@gmail.com";"(48) 98462-3861 / (48) 9846-2386 / (21) 95462-3861 / (48) 4042-6782 / (11) 48984-6238 / (48) 48984-6238 / (51) 48984-6238 / (48) 98462-3867";"46104639208";"Sim";"Não";"";"Ativo";"Não";"Não faz lançamento PAT";"";"";""
